type,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
1.0,0.4380165289256197,0.11333333333333333,0.2764227642276423,0.02147239263803681,0.10299003322259136,0.1527777777777778,0.14055299539170507,0.2039714671293602,0.5581395348837206,0.3595505617977528,0.3188405797101448,0.6666666666666665
0.0,0.2479338842975206,0.08666666666666666,0.2926829268292683,0.2684049079754601,0.061461794019933555,0.10763888888888888,0.2926267281105991,0.24850588008482788,0.4263565891472867,0.14606741573033705,0.11594202898550732,0.33333333333333326
0.0,0.23140495867768585,0.10666666666666665,0.22764227642276424,0.018404907975460124,0.031561461794019925,0.13194444444444445,0.2903225806451613,0.0908039329091963,0.4806201550387592,0.1348314606741573,0.49275362318840576,0.33333333333333326
0.0,0.25619834710743805,0.1933333333333333,0.18699186991869918,0.13650306748466257,0.079734219269103,0.1840277777777778,0.3686635944700461,0.16522074416810995,0.39534883720930214,0.11235955056179776,0.28985507246376807,0.33333333333333326
0.0,0.08264462809917356,0.12000000000000001,0.18699186991869918,0.15337423312883436,0.04152823920265781,0.07638888888888888,0.24193548387096775,0.10854058222479068,0.5736434108527129,0.03370786516853934,0.5072463768115942,0.6666666666666665
0.0,0.19834710743801653,0.08666666666666666,0.23577235772357721,0.015337423312883437,0.04983388704318936,0.0798611111111111,0.19815668202764977,0.0776942355889716,0.4263565891472867,0.15730337078651685,0.4637681159420288,0.5
1.0,0.39669421487603296,0.3,0.17886178861788618,0.02147239263803681,0.1511627906976744,0.02083333333333333,0.04838709677419355,0.18488529014845057,0.3720930232558137,0.1910112359550562,0.3188405797101448,0.5
0.0,0.30578512396694213,0.10666666666666665,0.5040650406504065,0.15337423312883436,0.059800664451827246,0.1736111111111111,0.3387096774193548,0.20589936379409934,0.3410852713178292,0.12359550561797754,0.11594202898550732,0.33333333333333326
0.0,0.3223140495867768,0.15333333333333332,0.2926829268292683,0.0567484662576687,0.028239202657807314,0.048611111111111105,0.18663594470046083,0.08502024291498245,0.3023255813953485,0.14606741573033705,0.5797101449275364,0.33333333333333326
0.0,0.2148760330578512,0.11333333333333333,0.3333333333333333,0.12269938650306747,0.054817275747508304,0.19444444444444445,0.3847926267281106,0.1810294968189723,0.21705426356589097,0.12359550561797754,0.1594202898550725,0.33333333333333326
0.0,0.18181818181818177,0.12000000000000001,0.26016260162601623,0.04447852760736197,0.031561461794019925,0.09722222222222221,0.2465437788018433,0.07885097358781579,0.527131782945736,0.2752808988764045,0.6231884057971016,0.6666666666666665
0.0,0.20661157024793386,0.16666666666666669,0.21951219512195122,0.00920245398773006,0.061461794019933555,0.11458333333333333,0.38940092165898615,0.1212647002120697,0.5038759689922481,0.1797752808988764,0.2028985507246377,0.5
1.0,0.23140495867768585,0.24,0.07317073170731707,0.024539877300613498,0.08970099667774087,0.027777777777777776,0.027649769585253458,0.14131482552535246,0.5426356589147283,0.2640449438202247,0.4782608695652175,0.5
0.0,0.25619834710743805,0.08,0.3252032520325203,0.10889570552147239,0.03820598006644518,0.1736111111111111,0.391705069124424,0.13090418353576183,0.387596899224806,0.028089887640449437,0.49275362318840576,0.33333333333333326
0.0,0.22314049586776852,0.12000000000000001,0.22764227642276424,0.18251533742331288,0.061461794019933555,0.2743055555555556,0.5046082949308756,0.18777713514555572,0.35658914728682145,0.10674157303370786,0.28985507246376807,0.5
0.0,0.371900826446281,0.05333333333333333,0.30081300813008127,0.11196319018404909,0.026578073089700997,0.12847222222222224,0.23271889400921658,0.11470985155195734,0.16279069767441845,0.08426966292134831,0.5652173913043479,0.5
1.0,0.8429752066115702,0.21999999999999997,0.5121951219512195,0.04907975460122699,0.132890365448505,0.017361111111111112,0.09447004608294932,0.27549643339117225,0.2248062015503871,0.3314606741573034,0.4057971014492754,0.5
0.0,0.2727272727272727,0.18666666666666665,0.22764227642276424,0.02760736196319018,0.04485049833887044,0.11805555555555555,0.2511520737327189,0.04337767495662348,0.3643410852713176,0.12359550561797754,0.7971014492753623,0.6666666666666665
0.0,0.33884297520661155,0.17333333333333334,0.35772357723577236,0.09049079754601226,0.029900332225913623,0.15972222222222224,0.2764976958525346,0.07962213225371073,0.18604651162790686,0.08426966292134831,0.6521739130434783,0.5
0.0,0.1900826446280991,0.17333333333333334,0.17073170731707316,0.06748466257668712,0.054817275747508304,0.05555555555555555,0.2926267281105991,0.12762675920570388,0.23255813953488325,0.17415730337078655,0.2028985507246377,0.33333333333333326
0.0,0.31404958677685946,0.15333333333333332,0.18699186991869918,0.18558282208588955,0.07475083056478406,0.06597222222222222,0.3064516129032258,0.21688837478311385,0.3410852713178292,0.15730337078651685,0.24637681159420288,0.16666666666666663
1.0,0.7107438016528925,0.22666666666666663,0.3983739837398374,0.061349693251533735,0.10631229235880398,0.0625,0.08525345622119816,0.20609215346057397,0.23255813953488325,0.2191011235955056,0.21739130434782616,0.33333333333333326
0.0,0.11570247933884298,0.09333333333333334,0.37398373983739835,0.08588957055214724,0.09468438538205981,0.1388888888888889,0.41705069124423966,0.12550607287449367,0.3643410852713176,0.11235955056179776,0.2512077294685986,0.33333333333333326
0.0,0.2644628099173554,0.09999999999999999,0.21138211382113822,0.10122699386503067,0.05315614617940198,0.06944444444444443,0.1935483870967742,0.1538461538461533,0.387596899224806,0.1853932584269663,0.21739130434782616,0.5
0.0,0.20661157024793386,0.09333333333333334,0.2764227642276423,0.00920245398773006,0.04485049833887044,0.10763888888888888,0.2073732718894009,0.04819741661846777,0.2635658914728678,0.29213483146067415,0.5217391304347825,0.5
0.0,0.2975206611570248,0.05333333333333333,0.24390243902439024,0.20092024539877298,0.07807308970099666,0.1111111111111111,0.37327188940092165,0.21476768845190009,0.13953488372093004,0.12359550561797754,0.10144927536231885,0.6666666666666665
1.0,0.6363636363636362,0.06666666666666667,0.4146341463414634,0.052147239263803685,0.15780730897009967,0.010416666666666666,0.03917050691244239,0.24079429342587488,0.4341085271317824,0.42134831460674155,0.30434782608695654,0.5
0.0,0.33884297520661155,0.07333333333333332,0.21138211382113822,0.023006134969325156,0.04983388704318936,0.024305555555555552,0.315668202764977,0.13668787352997924,0.25581395348837166,0.29213483146067415,0.26086956521739135,0.33333333333333326
0.0,0.14049586776859502,0.04000000000000001,0.21951219512195122,0.061349693251533735,0.03322259136212624,0.07291666666666666,0.22580645161290322,0.15018315018314965,0.4806201550387592,0.12359550561797754,0.14492753623188404,0.33333333333333326
0.0,0.30578512396694213,0.21999999999999997,0.18699186991869918,0.2177914110429448,0.07475083056478406,0.09374999999999999,0.3870967741935484,0.2288413341044908,0.35658914728682145,0.15168539325842695,0.24637681159420288,0.33333333333333326
0.0,0.2479338842975206,0.18,0.43089430894308944,0.14570552147239263,0.07308970099667773,0.12499999999999999,0.33410138248847926,0.17717370348949402,0.27131782945736393,0.10112359550561799,0.2028985507246377,0.33333333333333326
0.0,0.30578512396694213,0.07333333333333332,0.2764227642276423,0.03067484662576687,0.04651162790697675,0.1111111111111111,0.27419354838709675,0.10005783689994274,0.29457364341085235,0.15168539325842695,0.4492753623188406,0.6666666666666665
1.0,0.31404958677685946,0.2733333333333333,0.2682926829268293,0.019938650306748466,0.10797342192691031,0.09027777777777778,0.18202764976958527,0.19182571814150862,0.5348837209302326,0.20224719101123595,0.14492753623188404,0.33333333333333326
1.0,0.7024793388429752,0.27999999999999997,0.3983739837398374,0.024539877300613498,0.132890365448505,0.01388888888888889,0.018433179723502304,0.25236167341430615,0.3643410852713176,0.12359550561797754,0.2318840579710144,0.33333333333333326
0.0,0.2975206611570248,0.05333333333333333,0.24390243902439024,0.20092024539877298,0.07807308970099666,0.1111111111111111,0.37327188940092165,0.21476768845190009,0.13953488372093004,0.12359550561797754,0.10144927536231885,0.6666666666666665
0.0,0.28099173553719003,0.09999999999999999,0.26016260162601623,0.12116564417177914,0.0813953488372093,0.15972222222222224,0.4147465437788018,0.1636784268363236,0.3643410852713176,0.10112359550561799,0.2753623188405798,0.5
1.0,0.2479338842975206,0.36666666666666664,0.09756097560975609,0.04907975460122699,0.1495016611295681,0.05208333333333333,0.2764976958525346,0.1887410834779253,0.4341085271317824,0.2191011235955056,0.21739130434782616,0.33333333333333326
0.0,0.2479338842975206,0.10666666666666665,0.23577235772357721,0.02147239263803681,0.058139534883720936,0.048611111111111105,0.2073732718894009,0.10044341623289199,0.39534883720930214,0.2359550561797753,0.34782608695652173,0.8333333333333333
0.0,0.28099173553719003,0.20666666666666667,0.5121951219512195,0.15950920245398773,0.058139534883720936,0.1875,0.3456221198156682,0.19838056680161742,0.2868217054263562,0.12359550561797754,0.10144927536231885,0.5
0.0,0.22314049586776852,0.09333333333333334,0.23577235772357721,0.10429447852760737,0.031561461794019925,0.05208333333333333,0.18663594470046083,0.11567379988432691,0.33333333333333304,0.1910112359550562,0.42028985507246386,0.6666666666666665
1.0,0.2975206611570248,0.20666666666666667,0.39024390243902435,0.02147239263803681,0.12126245847176077,0.04513888888888888,0.14055299539170507,0.1945247734721427,0.4806201550387592,0.1853932584269663,0.17391304347826075,0.33333333333333326
1.0,0.2975206611570248,0.3,0.09756097560975609,0.019938650306748466,0.25913621262458475,0.010416666666666666,0.013824884792626727,0.19105455947561367,0.4186046511627901,0.3595505617977528,0.17391304347826075,0.33333333333333326
1.0,0.2644628099173554,0.22666666666666663,0.2845528455284553,0.015337423312883437,0.13122923588039867,0.05208333333333333,0.07603686635944701,0.17331791016001574,0.4806201550387592,0.1853932584269663,0.17391304347826075,0.33333333333333326
0.0,0.1900826446280991,0.07333333333333332,0.2032520325203252,0.052147239263803685,0.023255813953488372,0.07638888888888888,0.24423963133640553,0.10005783689994274,0.5038759689922481,0.16292134831460675,0.5217391304347825,0.5
1.0,0.23140495867768585,0.42999999999999994,0.07317073170731707,0.07515337423312883,0.1794019933554817,0.027777777777777776,0.025345622119815666,0.18199344515134186,0.4883720930232558,0.15168539325842695,0.4057971014492754,0.5
0.0,0.30578512396694213,0.12666666666666665,0.6422764227642277,0.174079754601227,0.051495016611295685,0.1736111111111111,0.3525345622119816,0.21746674378253417,0.20155038759689914,0.12359550561797754,0.10144927536231885,0.33333333333333326
0.0,0.1735537190082645,0.11333333333333333,0.15447154471544716,0.18098159509202455,0.06312292358803986,0.1701388888888889,0.35944700460829493,0.19645267013688184,0.4883720930232558,0.08988764044943821,0.21739130434782616,0.33333333333333326
0.0,0.15702479338842973,0.13333333333333336,0.24390243902439024,0.05061349693251534,0.028239202657807314,0.12152777777777778,0.22811059907834103,0.04858299595141702,0.4186046511627901,0.20224719101123595,0.6884057971014492,0.5
1.0,0.33884297520661155,0.31,0.048780487804878044,0.052147239263803685,0.12956810631229235,0.09027777777777778,0.12672811059907835,0.1810294968189723,0.4961240310077515,0.25280898876404495,0.3913043478260869,0.5
0.0,0.20661157024793386,0.12666666666666665,0.37398373983739835,0.1710122699386503,0.04651162790697675,0.20833333333333334,0.47465437788018433,0.19259687680740356,0.4108527131782944,0.17415730337078655,0.21739130434782616,0.5
0.0,0.2644628099173554,0.2666666666666666,0.09756097560975609,0.0598159509202454,0.0681063122923588,0.07638888888888888,0.18433179723502305,0.13244650086755172,0.10852713178294549,0.07303370786516854,0.14492753623188404,0.33333333333333326
0.0,0.2975206611570248,0.08,0.2845528455284553,0.08435582822085888,0.026578073089700997,0.03125,0.0783410138248848,0.10275689223057682,0.05426356589147252,0.16853932584269665,0.42028985507246386,0.33333333333333326
1.0,0.4049586776859503,0.22666666666666663,0.36585365853658536,0.02760736196319018,0.1046511627906977,0.10763888888888888,0.12211981566820276,0.17466743782533456,0.4728682170542635,0.30898876404494385,0.5797101449275364,0.5
0.0,0.30578512396694213,0.09999999999999999,0.24390243902439024,0.00920245398773006,0.03488372093023256,0.09027777777777778,0.17050691244239632,0.09273182957393544,0.25581395348837166,0.25842696629213485,0.3623188405797102,0.33333333333333326
0.0,0.25619834710743805,0.44666666666666666,0.10569105691056911,0.08742331288343558,0.04485049833887044,0.0625,0.10138248847926268,0.11586658955080154,0.2868217054263562,0.016853932584269662,0.4492753623188406,0.16666666666666663
1.0,0.371900826446281,0.6266666666666666,0.016260162601626015,0.04294478527607362,0.12458471760797342,0.017361111111111112,0.011520737327188942,0.22768459610565017,0.5891472868217051,0.15168539325842695,0.4347826086956521,0.0
0.0,0.25619834710743805,0.13999999999999996,0.3252032520325203,0.28911042944785276,0.05647840531561461,0.12152777777777778,0.3456221198156682,0.24079429342587488,0.16279069767441845,0.14044943820224715,0.1304347826086958,0.33333333333333326
0.0,0.3223140495867768,0.13333333333333336,0.47154471544715443,0.1763803680981595,0.061461794019933555,0.2048611111111111,0.39400921658986177,0.21573163678426965,0.2790697674418601,0.1348314606741573,0.1304347826086958,0.33333333333333326
0.0,0.20661157024793386,0.3466666666666666,0.35772357723577236,0.15950920245398773,0.0681063122923588,0.1701388888888889,0.5506912442396313,0.1945247734721427,0.3643410852713176,0.19662921348314605,0.18840579710144945,0.16666666666666663
0.0,0.2644628099173554,0.09999999999999999,0.2682926829268293,0.07975460122699386,0.051495016611295685,0.08333333333333333,0.2995391705069124,0.1521110468478888,0.3643410852713176,0.20224719101123595,0.21739130434782616,0.5
0.0,0.30578512396694213,0.04000000000000001,0.6016260162601625,0.015337423312883437,0.043189368770764125,0.06944444444444443,0.2764976958525346,0.11933680354733056,0.4186046511627901,0.1292134831460674,0.3188405797101448,0.5
0.0,0.14876033057851235,0.11,0.26016260162601623,0.007668711656441719,0.06312292358803986,0.0798611111111111,0.33640552995391704,0.10776942355889929,0.3100775193798446,0.11235955056179776,0.18840579710144945,0.5
0.0,0.25619834710743805,0.16666666666666669,0.25203252032520324,0.10889570552147239,0.051495016611295685,0.09722222222222221,0.29723502304147464,0.0992866782340478,0.3023255813953485,0.19662921348314605,0.6231884057971016,0.33333333333333326
0.0,0.23966942148760328,0.16666666666666669,0.2926829268292683,0.09202453987730061,0.054817275747508304,0.11458333333333333,0.2534562211981567,0.07942934258723611,0.193798449612403,0.05056179775280899,0.6086956521739129,0.8333333333333333
0.0,0.28925619834710736,0.18666666666666665,0.5040650406504065,0.09969325153374232,0.0398671096345515,0.16319444444444445,0.41244239631336405,0.14671293618662062,0.3255813953488369,0.2247191011235955,0.37681159420289845,0.5
1.0,0.4297520661157024,0.2666666666666666,0.26016260162601623,0.03374233128834356,0.12458471760797342,0.06944444444444443,0.2672811059907834,0.21765953344900524,0.46511627906976694,0.2247191011235955,0.2028985507246377,0.33333333333333326
0.0,0.23140495867768585,0.17333333333333334,0.21951219512195122,0.08588957055214724,0.08305647840531562,0.07638888888888888,0.2995391705069124,0.16560632350106275,0.44961240310077466,0.15168539325842695,0.30434782608695654,0.5
0.0,0.18181818181818177,0.17333333333333334,0.5365853658536586,0.23466257668711657,0.061461794019933555,0.08680555555555555,0.3640552995391705,0.2080200501253131,0.3255813953488369,0.15730337078651685,0.11594202898550732,0.5
1.0,0.28925619834710736,0.2666666666666666,0.26016260162601623,0.023006134969325156,0.08803986710963455,0.10416666666666666,0.11059907834101383,0.1960670908039326,0.44961240310077466,0.2415730337078652,0.28985507246376807,0.6666666666666665
0.0,0.2727272727272727,0.20666666666666667,0.2845528455284553,0.18251533742331288,0.058139534883720936,0.08680555555555555,0.15207373271889402,0.1347599768652401,0.3488372093023253,0.03932584269662921,0.5217391304347825,0.33333333333333326
0.0,0.2727272727272727,0.1933333333333333,0.24390243902439024,0.08588957055214724,0.051495016611295685,0.16666666666666666,0.3064516129032258,0.05976479660690259,0.3488372093023253,0.028089887640449437,0.8115942028985508,0.5
0.0,0.30578512396694213,0.14666666666666667,0.5772357723577235,0.010736196319018405,0.2508305647840532,0.14930555555555555,0.3294930875576037,0.1482552535184105,0.2790697674418601,0.11235955056179776,0.1304347826086958,0.33333333333333326
0.0,0.23140495867768585,0.12666666666666665,0.42276422764227645,0.11503067484662576,0.058139534883720936,0.18055555555555555,0.45161290322580644,0.16136495083863522,0.35658914728682145,0.14606741573033705,0.21739130434782616,0.33333333333333326
0.0,0.1735537190082645,0.06000000000000001,0.23577235772357721,0.03834355828220859,0.03488372093023256,0.10763888888888888,0.2695852534562212,0.03894351262772133,0.5348837209302326,0.06179775280898876,0.826086956521739,0.6666666666666665
0.0,0.2148760330578512,0.09333333333333334,0.3983739837398374,0.1058282208588957,0.07475083056478406,0.1423611111111111,0.33410138248847926,0.1482552535184105,0.4263565891472867,0.16853932584269665,0.30434782608695654,0.5
0.0,0.3553719008264462,0.17333333333333334,0.22764227642276424,0.1058282208588957,0.051495016611295685,0.23958333333333334,0.5161290322580645,0.1632928475033708,0.3255813953488369,0.1853932584269663,0.26086956521739135,0.5
1.0,0.4297520661157024,0.24,0.3983739837398374,0.02760736196319018,0.11461794019933554,0.08680555555555555,0.26497695852534564,0.20609215346057397,0.39534883720930214,0.20224719101123595,0.17391304347826075,0.33333333333333326
0.0,0.22314049586776852,0.12666666666666665,0.21138211382113822,0.1165644171779141,0.054817275747508304,0.06944444444444443,0.2926267281105991,0.173703489492965,0.5503875968992249,0.2359550561797753,0.26086956521739135,0.5
1.0,0.3553719008264462,0.16666666666666669,0.35772357723577236,0.013803680981595092,0.054817275747508304,0.017361111111111112,0.013824884792626727,0.16020821283979458,0.4883720930232558,0.2191011235955056,0.3913043478260869,0.33333333333333326
1.0,0.5289256198347106,0.16666666666666669,0.37398373983739835,0.019938650306748466,0.11960132890365448,0.017361111111111112,0.006912442396313365,0.17678812415654477,0.29457364341085235,0.14606741573033705,0.34782608695652173,0.5
0.0,0.15702479338842973,0.09333333333333334,0.16260162601626016,0.2361963190184049,0.058139534883720936,0.1388888888888889,0.2465437788018433,0.22190090611143276,0.387596899224806,0.1348314606741573,0.1304347826086958,0.5
0.0,0.25619834710743805,0.20666666666666667,0.3252032520325203,0.061349693251533735,0.021594684385382062,0.01388888888888889,0.029953917050691243,0.0846346635820332,0.45736434108527124,0.08426966292134831,0.6666666666666667,0.0
1.0,0.2148760330578512,0.3266666666666666,0.016260162601626015,0.018404907975460124,0.09634551495016612,0.010416666666666666,0.011520737327188942,0.19066898014266442,0.5736434108527129,0.25842696629213485,0.21739130434782616,0.33333333333333326
0.0,0.18181818181818177,0.14666666666666667,0.35772357723577236,0.013803680981595092,0.061461794019933555,0.048611111111111105,0.4055299539170507,0.14343551185656622,0.6046511627906974,0.16853932584269665,0.34782608695652173,0.33333333333333326
1.0,0.5289256198347106,0.3933333333333333,0.3170731707317073,0.019938650306748466,0.07475083056478406,0.017361111111111112,0.025345622119815666,0.20223636013109925,0.3488372093023253,0.14044943820224715,0.28985507246376807,0.33333333333333326
0.0,0.2148760330578512,0.12666666666666665,0.24390243902439024,0.015337423312883437,0.051495016611295685,0.0625,0.18433179723502305,0.07287449392712375,0.46511627906976694,0.2415730337078652,0.5072463768115942,0.5
0.0,0.23140495867768585,0.16666666666666669,0.19512195121951217,0.2369631901840491,0.059800664451827246,0.10416666666666666,0.3248847926267281,0.21418931945247977,0.2790697674418601,0.16853932584269665,0.17391304347826075,0.33333333333333326
0.0,0.28925619834710736,0.08,0.30081300813008127,0.00920245398773006,0.04651162790697675,0.16319444444444445,0.26036866359447003,0.09427414690572533,0.46511627906976694,0.15168539325842695,0.42028985507246386,0.5
1.0,0.4049586776859503,0.39666666666666667,0.08130081300813008,0.015337423312883437,0.1345514950166113,0.010416666666666666,0.011520737327188942,0.199344515133987,0.45736434108527124,0.2415730337078652,0.2246376811594204,0.33333333333333326
0.0,0.3223140495867768,0.05333333333333333,0.2926829268292683,0.08128834355828221,0.07475083056478406,0.08333333333333333,0.3271889400921659,0.16714864083284908,0.4108527131782944,0.1797752808988764,0.3188405797101448,0.5
1.0,0.23140495867768585,0.33333333333333326,0.016260162601626015,0.02760736196319018,0.09966777408637875,0.0625,0.0783410138248848,0.1303258145363415,0.5116279069767438,0.24719101123595505,0.6666666666666667,0.5
0.0,0.33884297520661155,0.13333333333333336,0.26016260162601623,0.046012269938650305,0.04817275747508305,0.027777777777777776,0.16129032258064516,0.09427414690572533,0.25581395348837166,0.05056179775280899,0.536231884057971,0.16666666666666663
0.0,0.20661157024793386,0.13333333333333336,0.38211382113821135,0.1625766871165644,0.051495016611295685,0.20833333333333334,0.4078341013824885,0.16984769616348672,0.3100775193798446,0.16292134831460675,0.21739130434782616,0.5
1.0,0.2479338842975206,0.46333333333333326,0.0,0.03680981595092024,0.15448504983388703,0.024305555555555552,0.03917050691244239,0.1810294968189723,0.5658914728682172,0.1910112359550562,0.3913043478260869,0.33333333333333326
0.0,0.28925619834710736,0.08,0.3170731707317073,0.02607361963190184,0.06478405315614617,0.0798611111111111,0.18663594470046083,0.06419895893580119,0.1705426356589146,0.07303370786516854,0.5797101449275364,0.5
0.0,0.23966942148760328,0.13999999999999996,0.36585365853658536,0.21012269938650308,0.07475083056478406,0.10069444444444443,0.40322580645161293,0.22325043377674803,0.3255813953488369,0.19662921348314605,0.1594202898550725,0.33333333333333326
0.0,0.3305785123966941,0.15999999999999998,0.2682926829268293,0.02760736196319018,0.04651162790697675,0.059027777777777776,0.21889400921658986,0.07885097358781579,0.37984496124030986,0.2415730337078652,0.536231884057971,0.6666666666666665
0.0,0.44628099173553704,0.13333333333333336,0.37398373983739835,0.03987730061349694,0.0813953488372093,0.13194444444444445,0.2926267281105991,0.1713900134952766,0.3255813953488369,0.20224719101123595,0.21739130434782616,0.33333333333333326
0.0,0.2727272727272727,0.17333333333333334,0.25203252032520324,0.0705521472392638,0.03820598006644518,0.12152777777777778,0.3087557603686636,0.08771929824561298,0.4883720930232558,0.14044943820224715,0.6231884057971016,0.6666666666666665
1.0,0.3801652892561983,0.20666666666666667,0.08130081300813008,0.01687116564417178,0.10963455149501661,0.017361111111111112,0.04377880184331798,0.1677270098322765,0.2868217054263562,0.11797752808988764,0.24637681159420288,0.5
0.0,0.22314049586776852,0.06666666666666667,0.2764227642276423,0.015337423312883437,0.051495016611295685,0.14583333333333334,0.3271889400921659,0.07885097358781579,0.46511627906976694,0.20786516853932585,0.5072463768115942,0.8333333333333333
0.0,0.30578512396694213,0.13333333333333336,0.3333333333333333,0.010736196319018405,0.058139534883720936,0.03472222222222222,0.2764976958525346,0.11220358588779789,0.4341085271317824,0.1292134831460674,0.3333333333333335,0.33333333333333326
1.0,0.5867768595041322,0.15999999999999998,0.42276422764227645,0.018404907975460124,0.20431893687707642,0.05555555555555555,0.08755760368663595,0.19722382880277678,0.4341085271317824,0.30898876404494385,0.5072463768115942,0.5
1.0,0.5206611570247933,0.38,0.30081300813008127,0.06901840490797545,0.16777408637873753,0.03472222222222222,0.1359447004608295,0.2986311933680348,0.46511627906976694,0.2359550561797753,0.34782608695652173,0.5
0.0,0.33884297520661155,0.14666666666666667,0.21951219512195122,0.12116564417177914,0.04485049833887044,0.06597222222222222,0.24423963133640553,0.13090418353576183,0.18604651162790686,0.1348314606741573,0.536231884057971,0.5
1.0,0.28925619834710736,0.24666666666666665,0.2926829268292683,0.08128834355828221,0.10797342192691031,0.03819444444444444,0.18663594470046083,0.20609215346057397,0.4728682170542635,0.34269662921348315,0.3623188405797102,0.33333333333333326
0.0,0.30578512396694213,0.11333333333333333,0.38211382113821135,0.05368098159509202,0.05315614617940198,0.3263888888888889,0.3617511520737327,0.091189512242142,0.1550387596899223,0.20786516853932585,0.4782608695652175,0.5
0.0,0.15702479338842973,0.12000000000000001,0.24390243902439024,0.018404907975460124,0.04983388704318936,0.10069444444444443,0.22811059907834103,0.054752265278580126,0.5891472868217051,0.16853932584269665,0.6521739130434783,0.6666666666666665
1.0,0.36363636363636354,0.24,0.19512195121951217,0.02607361963190184,0.08970099667774087,0.03125,0.05069124423963134,0.17389627915943606,0.4108527131782944,0.17415730337078655,0.3188405797101448,0.5
0.0,0.2479338842975206,0.10666666666666665,0.3252032520325203,0.018404907975460124,0.06312292358803986,0.11458333333333333,0.22811059907834103,0.055716213610949694,0.31782945736434076,0.15168539325842695,0.6956521739130437,0.8333333333333333
0.0,0.36363636363636354,0.18666666666666665,0.23577235772357721,0.10736196319018404,0.043189368770764125,0.12499999999999999,0.2672811059907834,0.13090418353576183,0.3410852713178292,0.06741573033707866,0.5797101449275364,0.33333333333333326
1.0,0.23966942148760328,0.33333333333333326,0.06504065040650406,0.018404907975460124,0.14617940199335544,0.048611111111111105,0.1359447004608295,0.16946211683053747,0.4341085271317824,0.1797752808988764,0.17391304347826075,0.33333333333333326
